cl,tissue,gene,marker_score
CL:0001056,bone marrow,sct,0.8653462529182434
CL:0001056,bone marrow,cdkn1a,0.7286159992218018
CL:0001056,bone marrow,gpr183,0.8697578310966492
CL:0001056,bone marrow,kdm6b,0.7826045155525208
CL:0001056,bone marrow,map2k3,0.7824892997741699
CL:0001056,bone marrow,themis2,0.7794790267944336
CL:0001056,bone marrow,rps6ka4,0.7702631950378418
CL:0001056,bone marrow,tram1,0.7633687853813171
CL:0001056,bone marrow,higd1a,0.7524721622467041
CL:0001056,bone marrow,hladpa1,0.8724362254142761
CL:0001056,bone marrow,ptprs,0.8812901377677917
CL:0001056,bone marrow,eif4a3,0.8859967589378357
CL:0001056,bone marrow,linc02812,0.8885201215744019
CL:0001056,bone marrow,gna15,0.8889676928520203
CL:0001056,bone marrow,herpud1,0.8916757702827454
CL:0001056,bone marrow,akap13,0.9033462405204773
CL:0001056,bone marrow,sema7a,0.9220086932182312
CL:0001056,bone marrow,ptpre,0.9252564907073975
CL:0001056,bone marrow,lrrc26,0.9327360391616821
CL:0001056,bone marrow,cxcr3,1.273498296737671
CL:0001056,bone marrow,niban3,1.4151707887649536
CL:0001056,bone marrow,app,1.3689731359481812
CL:0001056,bone marrow,derl3,1.3545297384262085
CL:0001056,bone marrow,ccdc50,1.325266718864441
CL:0001056,bone marrow,man2b1,1.3021750450134277
CL:0001056,bone marrow,npc2,1.2907906770706177
CL:0001056,bone marrow,plp2,1.2854772806167603
CL:0001056,bone marrow,lilrb4,1.2840930223464966
CL:0001056,bone marrow,tagln2,1.4202347993850708
CL:0001056,bone marrow,clic3,1.2662992477416992
CL:0001056,bone marrow,smpd3,1.247633934020996
CL:0001056,bone marrow,smim3,1.243064522743225
CL:0001056,bone marrow,cyb561a3,1.2352570295333862
CL:0001056,bone marrow,paxx,1.2038416862487793
CL:0001056,bone marrow,hladrb5,1.1112329959869385
CL:0001056,bone marrow,alox5ap,1.1102811098098755
CL:0001056,bone marrow,gzmb,1.718534231185913
CL:0001056,bone marrow,pld4,3.0720956325531006
CL:0001056,bone marrow,lilra4,2.464165449142456
CL:0001056,bone marrow,irf7,2.2847256660461426
CL:0001056,bone marrow,jchain,2.144796133041382
CL:0001056,bone marrow,irf8,2.113341808319092
CL:0001056,bone marrow,sec61b,1.9250420331954956
CL:0001056,bone marrow,c12orf75,1.9089308977127075
CL:0001056,bone marrow,itm2c,1.863568663597107
CL:0001056,bone marrow,clec4c,1.0997381210327148
CL:0001056,bone marrow,rnaset2,1.6731081008911133
CL:0001056,bone marrow,il3ra,1.5832910537719727
CL:0001056,bone marrow,serpinf1,1.5591614246368408
CL:0001056,bone marrow,cd74,1.5491565465927124
CL:0001056,bone marrow,igflr1,1.4940147399902344
CL:0001056,bone marrow,irf4,1.4655709266662598
CL:0001056,bone marrow,spcs1,1.4530044794082642
CL:0001056,bone marrow,hladqa1,0.68636554479599
CL:0001056,bone marrow,ccdc88a,0.7461195588111877
CL:0001056,bone marrow,xbp1,0.6546655297279358
CL:0001056,bone marrow,septin9,0.6574472784996033
CL:0001056,bone marrow,rasd1,0.6790807247161865
CL:0001056,bone marrow,ogt,0.6813185214996338
CL:0001056,bone marrow,sidt1,0.6824663281440735
CL:0001056,bone marrow,alg2,0.6854631304740906
CL:0001056,bone marrow,rnasek,0.6858404874801636
CL:0001056,bone marrow,coro1c,0.6540102958679199
CL:0001056,bone marrow,hladrb1,0.6975735425949097
CL:0001056,bone marrow,rab11fip1,0.7138761281967163
CL:0001056,bone marrow,nr4a3,0.7197111248970032
CL:0001056,bone marrow,proc,0.7309783697128296
CL:0001056,bone marrow,atp6v0c,0.7408794164657593
CL:0001056,bone marrow,rell1,0.7457960247993469
CL:0001056,bone marrow,atg101,0.7460545301437378
CL:0001056,bone marrow,lime1,1.0112663507461548
CL:0001056,bone marrow,ugcg,1.0994073152542114
CL:0001056,bone marrow,fchsd2,1.0770819187164307
CL:0001056,bone marrow,spib,1.0600566864013672
CL:0001056,bone marrow,mzb1,1.060027003288269
CL:0001056,bone marrow,ldlrad4,1.0546196699142456
CL:0001056,bone marrow,bhlhe40,1.0195869207382202
CL:0001056,bone marrow,slc7a5,1.013242483139038
CL:0001056,bone marrow,ppp1r14b,0.9477413892745972
CL:0001056,bone marrow,cnpy3,1.0092946290969849
CL:0001056,bone marrow,hladma,0.9991716146469116
CL:0001056,bone marrow,ptcra,0.9975907802581787
CL:0001056,bone marrow,selenos,0.9857586026191711
CL:0001056,bone marrow,ctsb,0.9806472659111023
CL:0001056,bone marrow,tgfbi,0.962330162525177
CL:0001056,bone marrow,cd2ap,0.9515150785446167
CL:0002038,lymph node,icos,0.7267083525657654
CL:0002038,lymph node,itm2a,0.5412302017211914
CL:0002038,lymph node,cd40lg,0.535662829875946
CL:0002038,lymph node,pask,0.5238498449325562
CL:0002038,lymph node,lat,0.5153213739395142
CL:0002399,blood,arpc1b,0.6243541836738586
CL:0002399,blood,aldh2,0.6367537379264832
CL:0002399,blood,nr4a1,0.6089896559715271
CL:0002399,blood,ctsh,0.5853791236877441
CL:0002399,blood,pak1,0.5823709964752197
CL:0002399,blood,arf5,0.5821969509124756
CL:0002399,blood,myadm,0.6518133282661438
CL:0002399,blood,man2b1,0.6566613912582397
CL:0002399,blood,mir23ahg,0.6570634245872498
CL:0002399,blood,emilin2,0.6616984009742737
CL:0002399,blood,gdi2,0.6661792993545532
CL:0002399,blood,ms4a6a,0.674909770488739
CL:0002399,blood,enho,0.6936371326446533
CL:0002399,blood,nr4a2,0.7209963202476501
CL:0002399,blood,cfp,1.3037151098251343
CL:0002399,blood,fos,0.7316700220108032
CL:0002399,blood,znf385a,0.7468163371086121
CL:0002399,blood,clec10a,1.189525842666626
CL:0002399,blood,hladpb1,1.2677607536315918
CL:0002399,blood,cotl1,1.3024535179138184
CL:0002399,blood,nbpf14,0.5031971335411072
CL:0002399,blood,chmp1b,0.5417426228523254
CL:0002399,blood,ccdc88a,0.5041001439094543
CL:0002399,blood,ahr,0.5058914422988892
CL:0002399,blood,trappc5,0.5081979036331177
CL:0002399,blood,anxa2,0.5117374062538147
CL:0002399,blood,rnh1,0.5190268158912659
CL:0002399,blood,best1,0.5204138159751892
CL:0002399,blood,c1orf162,0.5288500189781189
CL:0002399,blood,rtn1,0.5323734879493713
CL:0002399,blood,mcl1,0.5343731045722961
CL:0002399,blood,cd302,0.5815962553024292
CL:0002399,blood,hladmb,0.5505557060241699
CL:0002399,blood,phactr1,0.5535467863082886
CL:0002399,blood,ap1s2,0.5548099279403687
CL:0002399,blood,nr4a3,0.5626475214958191
CL:0002399,blood,pld4,0.5670550465583801
CL:0002399,blood,tnfaip2,0.5673834681510925
CL:0002399,blood,atp2b1as1,0.5734089612960815
CL:0002399,blood,ciita,0.5765432715415955
CL:0002399,blood,atf3,0.5799526572227478
CL:0002399,blood,fosb,0.8658059239387512
CL:0002399,blood,il1b,0.8436776399612427
CL:0002399,blood,lsp1,0.8455008864402771
CL:0002399,blood,grn,0.8474621176719666
CL:0002399,blood,fgl2,0.7599800229072571
CL:0002399,blood,efhd2,0.7745054364204407
CL:0002399,blood,hladqa2,0.7906605005264282
CL:0002399,blood,ahnak,0.8208181858062744
CL:0002399,blood,hladpa1,0.8309463858604431
CL:0002399,blood,taf10,0.8503509163856506
CL:0002399,blood,s100a10,0.853053629398346
CL:0002399,blood,hladma,0.832465410232544
CL:0002399,blood,cd1c,0.885469377040863
CL:0002399,blood,gabarap,0.9338986277580261
CL:0002399,blood,klf4,1.0688773393630981
CL:0002399,blood,cd74,1.0685240030288696
CL:0002399,blood,nme2,1.0128248929977417
CL:0002399,blood,rp11124n143,1.0035897493362427
CL:0002399,blood,fcer1a,0.9928167462348938
CL:0002399,blood,rp11290d26,0.9549475312232971
CL:0002399,blood,jaml,0.9451528787612915
CL:0002399,blood,samhd1,1.3728127479553223
CL:0002399,blood,lgals2,1.3486988544464111
CL:0002399,blood,hladqb1,1.3646533489227295
CL:0002399,blood,ctsz,1.3690210580825806
CL:0002399,blood,ifi30,4.024082183837891
CL:0002399,blood,lyz,1.7317471504211426
CL:0002399,blood,cst3,1.5523499250411987
CL:0002399,blood,hladqa1,1.1727558374404907
CL:0002399,blood,hladrb1,1.1409938335418701
CL:0002399,blood,rnasek,1.1360660791397095
CL:0002399,blood,hladra,1.1358747482299805
CL:0002399,blood,vim,1.1300426721572876
CL:0002399,blood,cebpd,1.4809929132461548
CL:0002399,blood,cpvl,1.451935887336731
CL:0002399,blood,hladrb5,1.4408750534057617
CL:0002399,blood,gnai2,1.0706509351730347
CL:0002399,blood,spi1,1.4302576780319214
CL:0002399,blood,eif4a1,1.3951104879379272
CL:0017000,respiratory system,atp6v1b1,0.9069762229919434
CL:0017000,respiratory system,cel,0.7349050045013428
CL:0017000,respiratory system,krt18,0.9038472175598145
CL:0017000,respiratory system,atp6v0c,0.8893176317214966
CL:0017000,respiratory system,hmgb3,0.8891518712043762
CL:0017000,respiratory system,tmprss11e,0.8580875396728516
CL:0017000,respiratory system,sec11c,0.8518253564834595
CL:0017000,respiratory system,st14,0.8347796201705933
CL:0017000,respiratory system,atp1a1,0.8334242105484009
CL:0017000,respiratory system,atp6v1g3,0.8327158093452454
CL:0017000,respiratory system,akr1b1,0.8266486525535583
CL:0017000,respiratory system,atp6v1c2,0.8091529011726379
CL:0017000,respiratory system,bsnd,0.8043877482414246
CL:0017000,respiratory system,bik,0.7964992523193359
CL:0017000,respiratory system,impa2,0.7962083220481873
CL:0017000,respiratory system,kit,0.7611392736434937
CL:0017000,respiratory system,h33b,0.7553975582122803
CL:0017000,respiratory system,fam3b,0.7508814334869385
CL:0017000,respiratory system,sema3c,0.7454653382301331
CL:0017000,respiratory system,linc01187,0.7362101078033447
CL:0017000,respiratory system,clcnkb,1.1868785619735718
CL:0017000,respiratory system,serpinf1,0.5719694495201111
CL:0017000,respiratory system,atp6v0b,1.7149614095687866
CL:0017000,respiratory system,rarres2,1.5745490789413452
CL:0017000,respiratory system,cd9,1.5538088083267212
CL:0017000,respiratory system,scnn1b,1.2912830114364624
CL:0017000,respiratory system,hepacam2,1.2871617078781128
CL:0017000,respiratory system,ascl3,1.2713090181350708
CL:0017000,respiratory system,tmem61,1.2472949028015137
CL:0017000,respiratory system,golm1,1.2313703298568726
CL:0017000,respiratory system,cox5b,0.9210150837898254
CL:0017000,respiratory system,cftr,1.133893370628357
CL:0017000,respiratory system,atp6v1a,1.1209698915481567
CL:0017000,respiratory system,tfcp2l1,1.1166934967041016
CL:0017000,respiratory system,stap1,1.102912187576294
CL:0017000,respiratory system,muc20,1.0616470575332642
CL:0017000,respiratory system,slc25a5,1.0154720544815063
CL:0017000,respiratory system,aplp2,0.9626899361610413
CL:0017000,respiratory system,foxi1,0.9597933888435364
CL:0017000,respiratory system,cldn7,0.9531250596046448
CL:0017000,respiratory system,idh2,0.5382523536682129
CL:0017000,respiratory system,cbr1,0.5636749267578125
CL:0017000,respiratory system,sirt2,0.5579362511634827
CL:0017000,respiratory system,ldoc1,0.5567179322242737
CL:0017000,respiratory system,itih5,0.5566457509994507
CL:0017000,respiratory system,amn,0.5544281601905823
CL:0017000,respiratory system,tff3,0.5539563894271851
CL:0017000,respiratory system,scin,0.5523689389228821
CL:0017000,respiratory system,ptger3,0.5503166913986206
CL:0017000,respiratory system,atp6v1g1,0.5493184924125671
CL:0017000,respiratory system,sox4,0.5425848364830017
CL:0017000,respiratory system,amacr,0.5399525761604309
CL:0017000,respiratory system,phlda1,0.539413571357727
CL:0017000,respiratory system,krt7,0.7239250540733337
CL:0017000,respiratory system,rassf6,0.5376318693161011
CL:0017000,respiratory system,enc1,0.5257529020309448
CL:0017000,respiratory system,gpi,0.5256049036979675
CL:0017000,respiratory system,cda,0.5242230892181396
CL:0017000,respiratory system,mtrnr2l8,0.5142414569854736
CL:0017000,respiratory system,prdx2,0.5123036503791809
CL:0017000,respiratory system,sh2d4a,0.5118211507797241
CL:0017000,respiratory system,gabrb2,0.5113741755485535
CL:0017000,respiratory system,atp7a,0.506378710269928
CL:0017000,respiratory system,ndufs2,0.5056395530700684
CL:0017000,respiratory system,ndufb9,0.5022532939910889
CL:0017000,respiratory system,adi1,0.571774959564209
CL:0017000,respiratory system,mif,0.5638753771781921
CL:0017000,respiratory system,b3gnt2,0.7163056135177612
CL:0017000,respiratory system,itprid2,0.7152052521705627
CL:0017000,respiratory system,pde1c,0.6929429173469543
CL:0017000,respiratory system,dmrt2,0.6879101395606995
CL:0017000,respiratory system,epcam,0.6827550530433655
CL:0017000,respiratory system,igf1,0.6686092019081116
CL:0017000,respiratory system,atp6v0a4,0.6506038904190063
CL:0017000,respiratory system,mtco2,0.6471021771430969
CL:0017000,respiratory system,slc35f3,0.645156741142273
CL:0017000,respiratory system,tpi1,0.6431716084480286
CL:0017000,respiratory system,lgals3,0.6311779022216797
CL:0017000,respiratory system,bpifa2,0.6337525844573975
CL:0017000,respiratory system,cnn3,0.7244118452072144
CL:0017000,respiratory system,tmem171,0.572070300579071
CL:0017000,respiratory system,atp6v1f,0.5756000280380249
CL:0017000,respiratory system,tpd52,0.5768070220947266
CL:0017000,respiratory system,clnk,0.5810412168502808
CL:0017000,respiratory system,dgki,0.582080602645874
CL:0017000,respiratory system,atp6ap2,0.6022841334342957
CL:0017000,respiratory system,wls,0.6194489598274231
CL:0017000,respiratory system,ngrn,0.6197563409805298
CL:0019003,respiratory system,prss22,0.5685177445411682
CL:0019003,respiratory system,cldn7,0.5686172246932983
CL:0019003,respiratory system,prss23,0.5867289900779724
CL:0019003,respiratory system,fcgbp,0.5952044725418091
CL:0019003,respiratory system,bpifa1,0.6046163439750671
CL:0019003,respiratory system,vsig2,0.607395589351654
CL:0019003,respiratory system,tspan8,0.6376431584358215
CL:0019003,respiratory system,xbp1,0.6385502815246582
CL:0019003,respiratory system,cyp2f1,0.6770356893539429
CL:0019003,respiratory system,ceacam5,0.6891682147979736
CL:0019003,respiratory system,ankrd36c,0.702318012714386
CL:0019003,respiratory system,psca,0.5614474415779114
CL:0019003,respiratory system,saa1,0.552097499370575
CL:0019003,respiratory system,atp12a,0.5519880652427673
CL:0019003,respiratory system,serpinb11,0.5445870161056519
CL:0019003,respiratory system,gabrp,0.5400564670562744
CL:0019003,respiratory system,slc44a4,0.5375338792800903
CL:0019003,respiratory system,upk1b,0.529686450958252
CL:0019003,respiratory system,saa2,0.5274336934089661
CL:0019003,respiratory system,dhrs9,0.5214948058128357
CL:0019003,respiratory system,rrbp1,0.5192462801933289
CL:0019003,respiratory system,cxcl6,0.5151960253715515
CL:0019003,respiratory system,cldn10,0.5036683082580566
CL:0019003,respiratory system,lypd2,0.7766984701156616
CL:0019003,respiratory system,muc4,0.7516821622848511
CL:0019003,respiratory system,lcn2,2.072662830352783
CL:0019003,respiratory system,bpifb1,1.7022194862365723
CL:0019003,respiratory system,wfdc2,1.6914647817611694
CL:0019003,respiratory system,vmo1,1.576581358909607
CL:0019003,respiratory system,cxcl17,1.4985096454620361
CL:0019003,respiratory system,agr2,1.36379075050354
CL:0019003,respiratory system,pigr,1.340501070022583
CL:0019003,respiratory system,slpi,1.0825504064559937
CL:0019003,respiratory system,s100p,1.0693312883377075
CL:0019003,respiratory system,scgb1a1,1.0367252826690674
CL:0019003,respiratory system,ceacam6,1.0057213306427002
CL:0019003,respiratory system,muc5b,1.0077513456344604
CL:0019003,respiratory system,rdh10,0.7934945821762085
CL:0019003,respiratory system,muc16,0.8233763575553894
CL:0019003,respiratory system,rarres1,0.8570810556411743
CL:0019003,respiratory system,msmb,0.8895522356033325
CL:0019003,respiratory system,muc1,0.947723388671875
CL:0019003,respiratory system,fam3d,0.9672238230705261
CL:0019003,respiratory system,muc5ac,0.9681054949760437
CL:0019003,respiratory system,cp,0.9855808019638062
CL:0019019,respiratory system,kcnab1,0.5968096852302551
CL:0019019,respiratory system,adgrl3,0.5925841927528381
CL:0019019,respiratory system,klhl23,0.5909493565559387
CL:0019019,respiratory system,cdh13,0.5879688858985901
CL:0019019,respiratory system,pdzrn3,0.5875511765480042
CL:0019019,respiratory system,antxr1,0.581186056137085
CL:0019019,respiratory system,col14a1,0.5786486864089966
CL:0019019,respiratory system,rerg,0.5783908367156982
CL:0019019,respiratory system,myocd,0.5772920250892639
CL:0019019,respiratory system,sox6,0.5768106579780579
CL:0019019,respiratory system,sncg,0.5761430859565735
CL:0019019,respiratory system,ccdc3,0.5749284625053406
CL:0019019,respiratory system,rbpms,0.5683366656303406
CL:0019019,respiratory system,filip1l,0.6663913726806641
CL:0019019,respiratory system,angpt1,0.5678209066390991
CL:0019019,respiratory system,zfhx3,0.5983967781066895
CL:0019019,respiratory system,tbx2,0.6100142598152161
CL:0019019,respiratory system,dgkg,0.6134507060050964
CL:0019019,respiratory system,selenom,0.6134711503982544
CL:0019019,respiratory system,sorbs2,0.6150726079940796
CL:0019019,respiratory system,pln,0.6235357522964478
CL:0019019,respiratory system,ppp1r12a,0.636590301990509
CL:0019019,respiratory system,cav1,0.6430104374885559
CL:0019019,respiratory system,tinagl1,0.6472242474555969
CL:0019019,respiratory system,cox4i2,0.6495378613471985
CL:0019019,respiratory system,lpp,0.6575166583061218
CL:0019019,respiratory system,eps8,0.6597768068313599
CL:0019019,respiratory system,ntrk3,0.6615180969238281
CL:0019019,respiratory system,pde3a,0.6646440625190735
CL:0019019,respiratory system,ednra,0.5238478183746338
CL:0019019,respiratory system,palld,0.5718162655830383
CL:0019019,respiratory system,c1qtnf1,0.5038737058639526
CL:0019019,respiratory system,itga8,0.5053358674049377
CL:0019019,respiratory system,wfdc1,0.5056549310684204
CL:0019019,respiratory system,unc5c,0.507618248462677
CL:0019019,respiratory system,cryab,0.5083518028259277
CL:0019019,respiratory system,septin4,0.5087416172027588
CL:0019019,respiratory system,eln,0.5088516473770142
CL:0019019,respiratory system,ryr2,0.5093185901641846
CL:0019019,respiratory system,cnn1,0.510992705821991
CL:0019019,respiratory system,higd1b,0.5133022665977478
CL:0019019,respiratory system,nkd1,0.5170585513114929
CL:0019019,respiratory system,ldb3,0.5215338468551636
CL:0019019,respiratory system,efhd1,0.5220234990119934
CL:0019019,respiratory system,pdlim7,0.5659242272377014
CL:0019019,respiratory system,nfasc,0.5270256400108337
CL:0019019,respiratory system,flna,0.5272374749183655
CL:0019019,respiratory system,ntrk2,0.5308023691177368
CL:0019019,respiratory system,msrb3,0.5324272513389587
CL:0019019,respiratory system,pde5a,0.5406086444854736
CL:0019019,respiratory system,actg2,0.5412966012954712
CL:0019019,respiratory system,cdh6,0.5419881939888
CL:0019019,respiratory system,niban1,0.5452888607978821
CL:0019019,respiratory system,akap6,0.5492440462112427
CL:0019019,respiratory system,itga7,0.5588394403457642
CL:0019019,respiratory system,map3k20,0.5617424845695496
CL:0019019,respiratory system,cped1,0.5618414282798767
CL:0019019,respiratory system,dtna,0.5618857145309448
CL:0019019,respiratory system,ebf1,0.8907415866851807
CL:0019019,respiratory system,nexn,0.8161669373512268
CL:0019019,respiratory system,sparcl1,0.842746913433075
CL:0019019,respiratory system,sod3,0.8635369539260864
CL:0019019,respiratory system,rcan2,0.8724648952484131
CL:0019019,respiratory system,mcam,0.8726475834846497
CL:0019019,respiratory system,tagln,2.0874924659729004
CL:0019019,respiratory system,adirf,0.8824902176856995
CL:0019019,respiratory system,synpo2,0.8858835101127625
CL:0019019,respiratory system,ndufa4l2,0.8099072575569153
CL:0019019,respiratory system,igfbp7,1.033837914466858
CL:0019019,respiratory system,lmod1,1.0539624691009521
CL:0019019,respiratory system,mylk,1.0752695798873901
CL:0019019,respiratory system,carmn,1.1278164386749268
CL:0019019,respiratory system,tpm1,1.2101911306381226
CL:0019019,respiratory system,tpm2,1.3468244075775146
CL:0019019,respiratory system,myh11,1.437700867652893
CL:0019019,respiratory system,cald1,1.6770704984664917
CL:0019019,respiratory system,gucy1a1,0.7531026601791382
CL:0019019,respiratory system,irag1,0.7327700853347778
CL:0019019,respiratory system,slit3,0.7315024733543396
CL:0019019,respiratory system,frzb,0.7153262495994568
CL:0019019,respiratory system,dmd,0.7334067225456238
CL:0019019,respiratory system,pdgfrb,0.7359480261802673
CL:0019019,respiratory system,inpp4b,0.7385512590408325
CL:0019019,respiratory system,rgs5,0.7399430871009827
CL:0019019,respiratory system,cacna1c,0.744732141494751
CL:0019019,respiratory system,tns1,0.6903756260871887
CL:0019019,respiratory system,ppp1r12b,0.7591026425361633
CL:0019019,respiratory system,rergl,0.7606126070022583
CL:0019019,respiratory system,arhgap10,0.7618818879127502
CL:0019019,respiratory system,plac9,0.7658019661903381
CL:0019019,respiratory system,nr2f2as1,0.7756885886192322
CL:0019019,respiratory system,ppp1r14a,0.7775412797927856
CL:0019019,respiratory system,mfge8,0.7943393588066101
CL:0019019,respiratory system,notch3,0.7943493723869324
CL:0019019,respiratory system,ltbp1,0.6872565150260925
CL:0019019,respiratory system,cavin3,0.7097447514533997
CL:0019019,respiratory system,csrp2,0.7122156620025635
CL:0019019,respiratory system,myl9,1.751442551612854
CL:0019019,respiratory system,acta2,1.9702816009521484
CL:4028006,lung,slit3,0.5966734290122986
CL:4028006,lung,slit2,0.650041937828064
CL:4028006,lung,eln,0.6472119688987732
CL:4028006,lung,cald1,0.6464957594871521
CL:4028006,lung,abca6,0.6444702744483948
CL:4028006,lung,htra3,0.627249002456665
CL:4028006,lung,usp53,0.6207178235054016
CL:4028006,lung,pdgfrl,0.607319712638855
CL:4028006,lung,fmo2,0.6067180037498474
CL:4028006,lung,spock1,0.603583812713623
CL:4028006,lung,serping1,0.5992186069488525
CL:4028006,lung,mfge8,0.6673290133476257
CL:4028006,lung,mamdc2,0.5951583385467529
CL:4028006,lung,mfap4,0.5929023027420044
CL:4028006,lung,ptgds,0.5906031727790833
CL:4028006,lung,fgfr1,0.5884164571762085
CL:4028006,lung,gas1,0.5853238701820374
CL:4028006,lung,timp2,0.5829110741615295
CL:4028006,lung,aox1,0.5821599364280701
CL:4028006,lung,pltp,0.5804989337921143
CL:4028006,lung,pcolce2,0.5788536071777344
CL:4028006,lung,cybrd1,0.5721914172172546
CL:4028006,lung,sh3d19,0.571528971195221
CL:4028006,lung,steap1,0.5693355798721313
CL:4028006,lung,ctsk,0.7400864958763123
CL:4028006,lung,crispld2,0.7447656393051147
CL:4028006,lung,ogn,0.7489717602729797
CL:4028006,lung,ptgis,0.7510199546813965
CL:4028006,lung,mgp,0.7591502666473389
CL:4028006,lung,plac9,0.7595698237419128
CL:4028006,lung,lrp1,0.7798393368721008
CL:4028006,lung,igf1,0.7910732626914978
CL:4028006,lung,pmp22,0.798603892326355
CL:4028006,lung,prrx1,0.8017991185188293
CL:4028006,lung,gsn,0.8129289150238037
CL:4028006,lung,abca8,0.827354907989502
CL:4028006,lung,pi16,0.6552127003669739
CL:4028006,lung,igfbp4,0.739869236946106
CL:4028006,lung,col6a3,0.7185868620872498
CL:4028006,lung,cfh,0.6977851390838623
CL:4028006,lung,pcolce,0.6823609471321106
CL:4028006,lung,ccn5,0.7166347503662109
CL:4028006,lung,fbln5,0.699874997138977
CL:4028006,lung,col6a1,0.8298608064651489
CL:4028006,lung,pdgfra,0.6736830472946167
CL:4028006,lung,cd248,0.6722497940063477
CL:4028006,lung,col1a2,0.7431162595748901
CL:4028006,lung,lum,1.1301472187042236
CL:4028006,lung,nbl1,0.9074307084083557
CL:4028006,lung,pla2g2a,0.9084973931312561
CL:4028006,lung,fbln1,1.6272716522216797
CL:4028006,lung,dcn,1.5988677740097046
CL:4028006,lung,c1r,1.506776213645935
CL:4028006,lung,c1s,1.4463227987289429
CL:4028006,lung,cfd,1.361634373664856
CL:4028006,lung,adh1b,1.3444925546646118
CL:4028006,lung,igfbp6,1.3034199476242065
CL:4028006,lung,mmp2,1.1726255416870117
CL:4028006,lung,ccdc80,1.1530613899230957
CL:4028006,lung,sfrp2,1.1497496366500854
CL:4028006,lung,abi3bp,1.1474761962890625
CL:4028006,lung,fbln2,0.9025522470474243
CL:4028006,lung,efemp1,1.1189684867858887
CL:4028006,lung,fbn1,1.0857981443405151
CL:4028006,lung,nnmt,1.0742018222808838
CL:4028006,lung,c7,1.0244067907333374
CL:4028006,lung,c3,0.9974037408828735
CL:4028006,lung,prelp,0.9866588115692139
CL:4028006,lung,podn,0.9455671906471252
CL:4028006,lung,col6a2,0.9416310787200928
CL:4028006,lung,rarres1,0.9234288334846497
CL:4028006,lung,scara5,0.9185271263122559
CL:4028006,lung,lama2,0.9132555723190308
CL:4028006,lung,fstl1,0.9109531044960022
CL:4028006,lung,cyp1b1,0.5375009775161743
CL:4028006,lung,nfic,0.5674393773078918
CL:4028006,lung,dpt,0.5655149817466736
CL:4028006,lung,lepr,0.5647796988487244
CL:4028006,lung,svep1,0.5643576979637146
CL:4028006,lung,gpnmb,0.5634510517120361
CL:4028006,lung,olfml3,0.5611292719841003
CL:4028006,lung,fhl1,0.5565527677536011
CL:4028006,lung,cadm3,0.5547479391098022
CL:4028006,lung,gpx3,0.5512921810150146
CL:4028006,lung,medag,0.548763632774353
CL:4028006,lung,chrdl1,0.5473393797874451
CL:4028006,lung,sod3,0.5438835024833679
CL:4028006,lung,htra1,0.5688276886940002
CL:4028006,lung,spon1,0.5369864702224731
CL:4028006,lung,lsamp,0.5325297713279724
CL:4028006,lung,rspo3,0.5298763513565063
CL:4028006,lung,ccdc102b,0.5269041061401367
CL:4028006,lung,abca9,0.5204831957817078
CL:4028006,lung,apcdd1,0.5200722813606262
CL:4028006,lung,steap2,0.5123700499534607
CL:4028006,lung,plxdc2,0.5118391513824463
CL:4028006,lung,fgf7,0.8465399742126465
CL:4028006,lung,mfap5,0.8757222890853882
CL:4028006,lung,uap1,0.8865544199943542
CL:4028006,lung,apod,0.8869593739509583
CL:0000037,bone marrow,prss57,0.5354970097541809
CL:0000037,bone marrow,rps3a,0.536148726940155
CL:0000037,bone marrow,ankrd28,0.5684599876403809
CL:0000037,bone marrow,avp,0.5686190128326416
CL:0000037,bone marrow,flt3,0.5879004597663879
CL:0000037,bone marrow,crhbp,0.5904136896133423
CL:0000037,bone marrow,fam30a,0.6264145970344543
CL:0000037,bone marrow,smim24,0.7744825482368469
CL:0000037,bone marrow,spink2,1.0145719051361084
CL:0000037,bone marrow,gas5,1.026642084121704
CL:0000037,bone marrow,snhg29,1.4203355312347412
CL:0000051,bone marrow,itga4,1.527603268623352
CL:0000051,bone marrow,kmt2a,0.5473277568817139
CL:0000051,bone marrow,rsrc2,0.5287168025970459
CL:0000051,bone marrow,agps,0.529537558555603
CL:0000051,bone marrow,srsf9,0.5311880707740784
CL:0000051,bone marrow,scn3a,0.531877875328064
CL:0000051,bone marrow,eif4a1,0.5323175191879272
CL:0000051,bone marrow,mtf2,0.5347487926483154
CL:0000051,bone marrow,snrnp70,0.536540150642395
CL:0000051,bone marrow,chd4,0.5367022156715393
CL:0000051,bone marrow,rgl4,0.5445619821548462
CL:0000051,bone marrow,sarnp,0.5451256036758423
CL:0000051,bone marrow,pten,0.5276484489440918
CL:0000051,bone marrow,hnrnpa2b1,0.5516250729560852
CL:0000051,bone marrow,hnrnpr,0.5522533059120178
CL:0000051,bone marrow,nrep,0.566852867603302
CL:0000051,bone marrow,mef2a,0.5675895810127258
CL:0000051,bone marrow,hmgb1,0.5711064338684082
CL:0000051,bone marrow,cdk2ap1,0.5765069127082825
CL:0000051,bone marrow,baalc,0.5769150257110596
CL:0000051,bone marrow,prkdc,0.5809422135353088
CL:0000051,bone marrow,pag1,0.5895714163780212
CL:0000051,bone marrow,uhrf1,1.1110138893127441
CL:0000051,bone marrow,zcchc7,1.55739426612854
CL:0000051,bone marrow,med13l,1.4396626949310303
CL:0000051,bone marrow,igll1,1.3675634860992432
CL:0000051,bone marrow,xist,1.3377541303634644
